elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
3063,39,3,23,  237.84,  211.03,    0.51,    0.89,    0.00,   37.79,    0.77,    0.68,    0.00,    1.88,    0.26,    0.33,    0.00,    1.00,    0.66,    0.66,    0.00,    1.88,   -0.00,    0.03,   -0.06,   -0.06,   -0.01,    0.05,   -0.17,    0.14,   -0.11,    0.07,   -0.20,    0.01,    0.05,    0.54,   -1.57,    1.57,    5.00,19
3281,82,3,40,  163.85,  106.98,   32.42,    0.65,    0.01,   61.36,    0.25,    0.18,    0.00,    0.90,    0.15,    0.16,    0.00,    0.75,    0.16,    0.13,    0.02,    0.50,    0.00,    0.02,   -0.09,   -0.09,    0.00,    0.07,   -0.20,    0.20,   -0.09,    0.07,   -0.22,    0.00,    0.09,    0.44,   -1.57,    1.57,    0.00,19
5096,56,3,24,  100.74,   11.18,    9.39,    0.11,    0.00,   47.33,    0.20,    0.18,    0.00,    0.56,    0.07,    0.08,    0.00,    0.38,    0.18,    0.17,    0.00,    0.50,   -0.00,    0.03,   -0.07,   -0.07,    0.00,    0.09,   -0.20,    0.22,   -0.10,    0.08,   -0.23,    0.00,    0.03,    0.56,   -1.57,    1.57,    6.00,19
1064,34,3,14,   30.73,   25.18,    0.24,    0.82,    0.01,   10.21,    0.09,    0.08,    0.01,    0.29,    0.07,    0.08,    0.01,    0.29,    0.04,    0.05,    0.03,    0.14,    0.00,    0.01,   -0.02,   -0.02,    0.01,    0.07,   -0.20,    0.22,   -0.03,    0.05,   -0.20,    0.00,    0.12,    0.54,   -0.79,    1.57,    0.00,19
928,43,3,22,  123.86,   69.38,    0.26,    0.56,    0.03,   21.30,    0.37,    0.27,    0.06,    1.19,    0.30,    0.26,    0.06,    1.13,    0.18,    0.14,    0.11,    0.57,    0.00,    0.03,   -0.07,   -0.07,    0.00,    0.05,   -0.09,    0.14,   -0.06,    0.05,   -0.15,    0.01,    0.01,    0.21,   -0.79,    0.50,    4.00,19
3680,99,3,53,  617.47,  492.74,   35.03,    0.80,    0.00,   47.78,    0.78,    0.89,    0.01,    3.74,    0.64,    0.74,    0.01,    3.71,    0.38,    0.55,    0.01,    2.75,    0.00,    0.05,   -0.23,   -0.23,   -0.00,    0.05,   -0.20,    0.11,   -0.05,    0.05,   -0.22,    0.02,   -0.02,    0.43,   -1.57,    1.57,    4.00,19
3568,222,3,127, 3369.83,  540.00,    0.00,    0.16,    0.02,  187.63,    1.77,    6.49,    0.00,   94.00,    0.64,    0.91,    0.00,    4.50,    1.47,    6.47,    0.00,   94.00,    0.37,    6.35,  -11.45,  -11.45,    0.00,    0.05,   -0.20,    0.32,    0.31,    6.25,   -1.81,   92.76,    0.01,    0.29,   -1.57,    1.57,    0.00,19
2297,73,3,45,  318.05,  199.56,   72.19,    0.63,    0.01,   41.15,    0.55,    0.38,    0.00,    1.63,    0.45,    0.40,    0.00,    1.63,    0.23,    0.17,    0.06,    0.75,    0.00,    0.03,   -0.11,   -0.11,   -0.00,    0.04,   -0.14,    0.20,   -0.07,    0.06,   -0.20,    0.00,    0.02,    0.24,   -0.52,    1.57,    3.00,19
696,42,3,22,  393.20,  375.77,   37.89,    0.96,    0.01,   33.97,    1.19,    1.28,    0.01,    4.75,    0.84,    1.08,    0.13,    3.88,    0.78,    0.76,    0.01,    2.75,   -0.00,    0.05,   -0.16,   -0.16,    0.00,    0.03,   -0.06,    0.08,   -0.09,    0.06,   -0.20,    0.01,    0.01,    0.16,   -0.46,    0.79,    4.00,19
3425,177,3,108, 1769.31,  543.96,    0.00,    0.31,    0.00,  145.71,    0.99,    1.16,    0.00,    5.20,    0.34,    0.40,    0.00,    2.00,    0.88,    1.13,    0.00,    5.20,   -0.00,    0.06,   -0.54,   -0.54,    0.00,    0.05,   -0.20,    0.20,   -0.10,    0.07,   -0.22,    0.00,    0.01,    0.35,   -1.57,    1.57,    0.00,19
5737,127,3,80, 1196.11,  548.29,  163.14,    0.46,    0.00,   57.85,    1.18,    2.00,    0.00,    8.46,    1.11,    1.93,    0.00,    8.14,    0.31,    0.58,    0.00,    3.00,    0.00,    0.07,   -0.34,   -0.34,   -0.00,    0.06,   -0.20,    0.20,   -0.05,    0.06,   -0.23,    0.01,    0.04,    0.36,   -1.57,    1.57,    4.00,19
2360,119,3,61, 1750.52,  540.71,    0.00,    0.31,    0.01,   75.26,    0.77,    0.84,    0.00,    3.61,    0.51,    0.65,    0.00,    3.00,    0.45,    0.65,    0.00,    3.00,   -0.00,    0.05,   -0.28,   -0.28,   -0.00,    0.05,   -0.20,    0.14,   -0.07,    0.07,   -0.26,    0.01,   -0.00,    0.37,   -1.57,    0.79,    0.00,19
3249,48,3,31,  318.18,  228.81,   95.90,    0.72,    0.01,   35.69,    0.84,    0.49,    0.00,    1.88,    0.54,    0.50,    0.11,    1.88,    0.46,    0.43,    0.00,    1.38,    0.00,    0.04,   -0.08,   -0.08,   -0.00,    0.04,   -0.08,    0.20,   -0.09,    0.07,   -0.20,    0.01,    0.04,    0.17,   -0.10,    0.79,    2.00,19
1368,107,3,66, 1086.23,  940.03,  158.52,    0.87,    0.03,   80.70,    1.28,    1.46,    0.01,    5.98,    0.95,    1.12,    0.01,    4.00,    0.79,    1.00,    0.04,    4.57,    0.00,    0.07,   -0.30,   -0.30,    0.00,    0.05,   -0.20,    0.22,   -0.09,    0.06,   -0.23,    0.01,    0.04,    0.32,   -0.79,    1.57,    3.00,19
1695,115,3,66,  901.59,  806.23,   26.84,    0.89,    0.01,   74.56,    0.99,    1.66,    0.04,    6.68,    0.74,    1.30,    0.04,    5.00,    0.62,    1.05,    0.06,    4.43,    0.00,    0.06,   -0.27,   -0.27,   -0.00,    0.06,   -0.20,    0.20,   -0.08,    0.06,   -0.20,    0.01,   -0.00,    0.38,   -1.57,    1.57,    7.00,19
600,70,4,40,  502.88,  488.37,    0.00,    0.97,    0.03,   67.70,    0.91,    0.77,    0.11,    2.92,    0.56,    0.62,    0.11,    2.13,    0.69,    0.50,    0.11,    2.00,    0.00,    0.04,   -0.11,   -0.11,    0.00,    0.05,   -0.16,    0.20,   -0.12,    0.04,   -0.20,    0.01,    0.02,    0.17,   -0.56,    0.79,    2.00,19
1784,138,3,81, 1531.33,  467.45,    0.00,    0.31,    0.01,   92.85,    1.39,    1.92,    0.01,    7.23,    1.19,    1.75,    0.01,    6.86,    0.58,    0.89,    0.01,    3.71,    0.00,    0.06,   -0.17,   -0.17,    0.00,    0.07,   -0.22,    0.22,   -0.07,    0.07,   -0.23,    0.00,    0.10,    0.46,   -1.57,    1.57,    4.00,19
4967,333,4,244, 8072.87, 1158.50,  648.57,    0.14,    0.01,  378.35,    6.16,   45.71,    0.00,  489.00,    0.41,    1.36,    0.00,    8.14,    5.93,   45.71,    0.00,  489.00,    3.81,   45.06,  -59.92,  -59.92,   -0.00,    0.05,   -0.22,    0.22,    4.07,   44.67,   -8.78,  487.05,    0.02,    0.30,   -1.57,    1.57,    0.00,19
16089,1568,4,1149,18717.05, 1664.95,  140.87,    0.09,    0.00,  190.83,    1.49,    1.66,    0.00,   17.29,    1.48,    1.66,    0.00,   17.29,    0.11,    0.18,    0.06,    1.88,    0.00,    0.05,   -0.44,   -0.44,    0.00,    0.03,   -0.22,    0.22,   -0.01,    0.03,   -0.23,    0.06,   -0.00,    0.16,   -1.57,    1.57,    4.00,19
608,41,3,26,   91.81,   75.69,    0.00,    0.82,    0.08,   16.95,    0.28,    0.26,    0.03,    1.01,    0.23,    0.26,    0.03,    1.00,    0.09,    0.11,    0.04,    0.43,    0.00,    0.03,   -0.07,   -0.07,    0.00,    0.06,   -0.20,    0.20,   -0.05,    0.07,   -0.20,    0.00,    0.04,    0.27,   -0.79,    0.79,    0.00,19
6071,195,3,116, 1223.23,  958.25,   48.23,    0.78,    0.33,  113.70,    0.79,    0.66,    0.00,    2.63,    0.65,    0.62,    0.00,    2.29,    0.36,    0.35,    0.00,    1.71,    0.00,    0.04,   -0.19,   -0.19,    0.00,    0.04,   -0.20,    0.20,   -0.07,    0.05,   -0.22,    0.01,    0.03,    0.30,   -1.57,    1.57,    7.00,19
6280,184,3,79, 2599.24,  801.41,   65.09,    0.31,    0.00,  115.58,    0.87,    2.44,    0.01,   24.03,    0.51,    1.36,    0.01,    6.88,    0.62,    2.05,    0.00,   24.03,   -0.00,    0.10,   -1.00,   -1.00,   -0.00,    0.05,   -0.20,    0.20,   -0.07,    0.07,   -0.23,    0.02,    0.05,    0.37,   -1.11,    1.57,    7.00,19
3280,98,3,57, 1484.87,   56.89,  530.08,    0.04,    0.00,   59.30,    1.92,    1.74,    0.00,    7.11,    1.56,    1.52,    0.00,    6.14,    1.07,    0.90,    0.00,    3.57,    0.00,    0.10,   -0.27,   -0.27,   -0.00,    0.03,   -0.11,    0.20,   -0.07,    0.04,   -0.20,    0.02,    0.01,    0.20,   -0.59,    1.57,    6.00,19
441,40,3,26,  637.80,  628.06,   35.70,    0.98,    0.05,   21.03,    2.05,    1.94,    0.06,    5.73,    1.60,    1.57,    0.06,    4.63,    1.24,    1.18,    0.11,    3.38,   -0.00,    0.08,   -0.25,   -0.25,   -0.00,    0.05,   -0.10,    0.20,   -0.07,    0.04,   -0.19,    0.01,   -0.01,    0.42,   -1.57,    1.57,    3.00,19
607,59,4,34,  884.11,  760.26,    0.00,    0.86,    0.04,   28.08,    1.91,    1.62,    0.03,    5.74,    1.75,    1.58,    0.02,    5.50,    0.70,    0.49,    0.03,    1.63,    0.00,    0.09,   -0.30,   -0.30,   -0.00,    0.03,   -0.10,    0.12,   -0.05,    0.04,   -0.20,    0.01,   -0.01,    0.22,   -0.79,    0.79,    3.00,19
1497,139,3,82,  825.95,  516.25,   40.69,    0.63,    0.01,   87.05,    0.75,    1.02,    0.01,    4.95,    0.53,    0.79,    0.01,    3.63,    0.47,    0.69,    0.06,    3.38,   -0.00,    0.04,   -0.13,   -0.13,    0.00,    0.05,   -0.20,    0.14,   -0.08,    0.06,   -0.23,    0.02,    0.01,    0.26,   -1.57,    1.11,    2.00,19
8817,103,3,60,  528.32,  310.76,   33.53,    0.59,    0.85,   56.35,    0.64,    0.59,    0.00,    2.33,    0.54,    0.57,    0.02,    2.00,    0.23,    0.29,    0.00,    1.43,    0.00,    0.04,   -0.14,   -0.14,   -0.00,    0.05,   -0.16,    0.22,   -0.07,    0.07,   -0.23,    0.02,    0.04,    0.36,   -0.79,    1.57,    0.00,19
1689,115,3,73,  552.50,  106.37,  222.42,    0.19,    0.01,   61.05,    0.60,    0.46,    0.00,    1.94,    0.46,    0.39,    0.00,    1.38,    0.27,    0.36,    0.04,    1.38,    0.00,    0.03,   -0.17,   -0.17,   -0.00,    0.04,   -0.20,    0.22,   -0.06,    0.06,   -0.23,    0.02,    0.01,    0.29,   -1.57,    1.57,    2.00,19
3192,160,3,100, 1213.35,  890.43,  171.38,    0.73,    0.01,  112.01,    0.92,    0.91,    0.00,    4.16,    0.62,    0.78,    0.01,    3.38,    0.46,    0.68,    0.00,    2.86,    0.00,    0.05,   -0.20,   -0.20,   -0.00,    0.06,   -0.18,    0.20,   -0.08,    0.08,   -0.22,    0.01,    0.04,    0.43,   -1.57,    1.57,    0.00,19
3225,212,4,118, 1955.50,  795.03,    0.32,    0.41,    0.02,  125.10,    1.15,    1.76,    0.00,    9.55,    0.86,    1.37,    0.00,    7.14,    0.62,    1.19,    0.01,    7.43,    0.00,    0.07,   -0.26,   -0.26,    0.00,    0.05,   -0.20,    0.20,   -0.07,    0.06,   -0.23,    0.01,    0.03,    0.27,   -1.57,    1.57,    3.00,19
2104,149,3,95, 2511.71,  278.52,    4.49,    0.11,    0.03,  108.05,    2.11,    2.38,    0.01,   10.13,    1.59,    2.28,    0.01,    9.71,    0.99,    1.20,    0.02,    4.71,    0.00,    0.09,   -0.30,   -0.30,    0.00,    0.03,   -0.20,    0.20,   -0.09,    0.08,   -0.22,    0.02,    0.01,    0.10,   -0.33,    0.79,    4.00,19
1024,47,3,33,  103.27,   97.08,    2.47,    0.94,    0.02,   10.21,    0.27,    0.26,    0.00,    1.00,    0.26,    0.27,    0.00,    1.00,    0.03,    0.05,    0.03,    0.13,    0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.04,   -0.10,    0.17,   -0.02,    0.05,   -0.20,    0.01,    0.08,    0.40,   -0.56,    1.57,    0.00,19
5657,141,3,73,  629.26,  585.21,    0.00,    0.93,    0.00,  111.09,    0.55,    0.60,    0.00,    3.13,    0.26,    0.23,    0.00,    1.25,    0.45,    0.58,    0.00,    3.00,    0.00,    0.03,   -0.10,   -0.10,    0.00,    0.05,   -0.20,    0.20,   -0.09,    0.06,   -0.20,    0.02,    0.04,    0.33,   -1.57,    1.57,    6.00,19
1536,125,3,77, 1976.46, 1637.91,  310.02,    0.83,    0.05,   80.64,    1.99,    2.09,    0.02,    8.58,    1.67,    1.93,    0.06,    8.13,    0.91,    0.98,    0.02,    4.13,    0.00,    0.07,   -0.19,   -0.19,   -0.00,    0.04,   -0.14,    0.20,   -0.08,    0.05,   -0.20,    0.01,    0.02,    0.23,   -1.11,    1.57,    3.00,19
384,28,4,16,  323.17,  320.00,    6.40,    0.99,    0.02,   19.46,    1.51,    1.45,    0.02,    4.86,    1.20,    1.25,    0.02,    4.29,    0.90,    0.76,    0.13,    2.38,    0.00,    0.06,   -0.14,   -0.14,   -0.00,    0.05,   -0.10,    0.20,   -0.08,    0.04,   -0.20,    0.00,    0.07,    0.36,   -0.56,    1.57,    0.00,19
1273,104,4,65, 1433.13,  481.43,  602.01,    0.34,    0.02,   50.54,    1.73,    1.81,    0.02,    6.45,    1.52,    1.74,    0.02,    6.43,    0.62,    0.74,    0.00,    3.00,    0.00,    0.07,   -0.13,   -0.13,    0.00,    0.04,   -0.20,    0.20,   -0.06,    0.06,   -0.23,    0.04,    0.03,    0.25,   -0.79,    1.57,    1.00,19
488,40,3,21,  198.30,  171.97,    0.00,    0.87,    0.03,   32.00,    0.62,    0.66,    0.01,    2.26,    0.41,    0.49,    0.04,    1.86,    0.45,    0.45,    0.01,    1.38,   -0.00,    0.03,   -0.09,   -0.09,    0.01,    0.07,   -0.20,    0.20,   -0.09,    0.05,   -0.20,    0.01,    0.01,    0.47,   -1.57,    0.79,    2.00,19
5624,243,3,150, 2870.22,  957.30,  662.77,    0.33,    0.01,   99.18,    1.48,    1.92,    0.00,    8.49,    1.21,    1.65,    0.00,    8.43,    0.66,    1.13,    0.00,    7.14,    0.00,    0.07,   -0.35,   -0.35,    0.00,    0.04,   -0.14,    0.20,   -0.05,    0.05,   -0.20,    0.02,    0.01,    0.25,   -1.57,    1.57,    6.00,19
3896,211,4,116, 1056.20,  169.07,  212.90,    0.16,    0.00,  104.69,    0.64,    0.62,    0.00,    4.24,    0.50,    0.51,    0.00,    3.00,    0.31,    0.42,    0.01,    3.00,    0.02,    0.28,   -0.55,   -0.55,    0.00,    0.04,   -0.22,    0.20,   -0.04,    0.24,   -0.22,    3.32,    0.02,    0.30,   -1.57,    1.57,    1.00,19
1592,50,3,31,   49.85,   24.19,    4.84,    0.49,    0.01,    3.01,    0.10,    0.11,    0.00,    0.46,    0.10,    0.10,    0.00,    0.44,    0.02,    0.05,    0.11,    0.25,    0.00,    0.01,   -0.02,   -0.02,    0.00,    0.02,   -0.06,    0.10,   -0.01,    0.02,   -0.10,    0.01,   -0.01,    0.17,   -0.46,    0.56,    0.00,19
1609,100,3,68,  263.89,   80.10,    2.80,    0.30,    0.01,   11.25,    0.32,    0.41,    0.01,    1.64,    0.31,    0.41,    0.01,    1.63,    0.03,    0.07,    0.01,    0.38,    0.00,    0.03,   -0.10,   -0.10,    0.00,    0.03,   -0.14,    0.10,   -0.01,    0.03,   -0.19,    0.01,    0.00,    0.21,   -0.79,    0.56,    7.00,19
5879,134,3,75,  421.69,  244.00,   32.00,    0.58,    0.00,   62.77,    0.38,    0.44,    0.01,    2.18,    0.32,    0.44,    0.01,    2.00,    0.13,    0.17,    0.00,    0.88,    0.00,    0.03,   -0.09,   -0.09,    0.00,    0.06,   -0.22,    0.20,   -0.05,    0.06,   -0.23,    0.01,    0.04,    0.45,   -1.57,    1.57,    0.00,19
1040,55,3,40,  217.31,  138.00,    4.13,    0.64,    0.05,    2.31,    0.50,    0.56,    0.01,    2.14,    0.50,    0.56,    0.01,    2.14,    0.02,    0.05,    0.11,    0.25,   -0.00,    0.03,   -0.08,   -0.08,   -0.00,    0.03,   -0.10,    0.10,   -0.01,    0.02,   -0.10,    0.01,    0.00,    0.17,   -0.79,    0.56,    0.00,19
2896,46,3,31,  211.62,  142.86,   73.90,    0.68,    0.01,   29.22,    0.56,    0.44,    0.00,    1.37,    0.35,    0.41,    0.00,    1.33,    0.27,    0.38,    0.00,    1.29,    0.00,    0.04,   -0.12,   -0.12,    0.00,    0.05,   -0.10,    0.20,   -0.08,    0.08,   -0.21,    0.02,    0.03,    0.23,   -0.56,    0.79,    0.00,19
5128,297,4,190, 1155.79,  143.78,  199.12,    0.12,    0.00,  183.26,    0.48,    0.51,    0.00,    2.47,    0.31,    0.41,    0.00,    1.88,    0.24,    0.41,    0.00,    2.43,    0.00,    0.03,   -0.10,   -0.10,    0.00,    0.06,   -0.22,    0.22,   -0.07,    0.08,   -0.23,    0.01,    0.05,    0.43,   -1.57,    1.57,    4.00,19
1304,62,4,36,  139.89,   23.77,   30.33,    0.17,    0.21,   10.50,    0.28,    0.24,    0.01,    0.88,    0.26,    0.23,    0.01,    0.88,    0.06,    0.09,    0.04,    0.38,    0.00,    0.02,   -0.06,   -0.06,    0.00,    0.04,   -0.10,    0.10,   -0.02,    0.04,   -0.19,    0.01,    0.01,    0.32,   -0.79,    1.25,    3.00,19
1041,53,3,25,  189.16,  140.81,   14.53,    0.74,    0.06,   27.34,    0.44,    0.53,    0.01,    1.94,    0.40,    0.52,    0.01,    1.88,    0.14,    0.15,    0.03,    0.50,    0.00,    0.03,   -0.08,   -0.08,    0.00,    0.08,   -0.20,    0.22,   -0.05,    0.06,   -0.22,    0.02,    0.11,    0.63,   -1.57,    1.57,    7.00,19
4791,63,3,39,  183.76,   35.23,    0.00,    0.19,    0.01,   22.29,    0.36,    0.39,    0.00,    1.88,    0.32,    0.39,    0.00,    1.88,    0.10,    0.13,    0.01,    0.50,    0.00,    0.03,   -0.09,   -0.09,   -0.00,    0.07,   -0.20,    0.20,   -0.04,    0.06,   -0.22,    0.01,    0.03,    0.42,   -1.57,    1.57,    0.00,19
2944,136,4,107,  249.41,   34.01,    0.00,    0.14,    0.00,    6.21,    0.22,    0.26,    0.00,    1.43,    0.22,    0.26,    0.00,    1.43,    0.01,    0.03,    0.01,    0.14,    0.00,    0.02,   -0.06,   -0.06,   -0.00,    0.03,   -0.20,    0.11,   -0.01,    0.02,   -0.19,    0.01,    0.01,    0.23,   -0.79,    1.57,    4.00,19
457,13,3,5,   69.08,   68.88,    1.41,    1.00,    0.14,    2.18,    0.71,    0.64,    0.06,    1.82,    0.69,    0.62,    0.06,    1.75,    0.17,    0.16,    0.13,    0.50,    0.00,    0.05,   -0.10,   -0.10,    0.00,    0.01,   -0.01,    0.04,   -0.02,    0.02,   -0.04,    0.01,    0.02,    0.04,   -0.01,    0.10,    0.00,19
5737,30,1,18,   54.28,   37.54,    0.00,    0.69,    0.01,   23.32,    0.20,    0.23,    0.00,    0.80,    0.14,    0.19,    0.02,    0.63,    0.12,    0.17,    0.00,    0.63,    0.00,    0.02,   -0.05,   -0.05,   -0.01,    0.06,   -0.20,    0.20,   -0.07,    0.07,   -0.20,    0.00,    0.26,    0.62,   -0.56,    1.57,    0.00,19
5080,79,1,43,   78.97,   26.25,   16.38,    0.33,    0.00,   55.36,    0.10,    0.09,    0.00,    0.52,    0.05,    0.09,    0.00,    0.50,    0.06,    0.07,    0.00,    0.25,    0.00,    0.01,   -0.03,   -0.03,    0.00,    0.09,   -0.20,    0.22,   -0.07,    0.08,   -0.26,    0.00,    0.22,    0.74,   -1.57,    1.57,    4.00,19
248,16,3,6,   72.23,   70.77,    0.00,    0.98,    0.09,   10.78,    0.61,    0.53,    0.08,    1.43,    0.44,    0.43,    0.06,    1.14,    0.40,    0.33,    0.06,    0.89,   -0.01,    0.02,   -0.07,   -0.07,    0.00,    0.09,   -0.20,    0.22,   -0.08,    0.06,   -0.22,    0.00,    0.02,    0.67,   -1.57,    1.57,    3.00,19
2127,101,3,62,  713.06,  477.96,   10.93,    0.67,    0.00,   41.00,    0.88,    1.32,    0.01,    6.49,    0.74,    1.06,    0.01,    5.00,    0.43,    0.81,    0.01,    4.14,    0.00,    0.06,   -0.24,   -0.24,   -0.00,    0.05,   -0.20,    0.22,   -0.04,    0.05,   -0.22,    0.01,    0.03,    0.42,   -1.57,    1.57,    4.00,19
4929,311,3,180, 1128.15,  457.37,    5.02,    0.41,    0.00,  284.98,    0.44,    0.48,    0.00,    2.36,    0.23,    0.36,    0.00,    2.00,    0.33,    0.36,    0.00,    1.75,    0.00,    0.03,   -0.14,   -0.14,   -0.00,    0.07,   -0.26,    0.22,   -0.10,    0.07,   -0.26,    0.01,    0.07,    0.50,   -1.57,    1.57,    0.00,19
591,14,3,4,   10.41,    5.00,    0.00,    0.48,    0.05,    7.07,    0.07,    0.07,    0.03,    0.25,    0.03,    0.04,    0.04,    0.13,    0.05,    0.07,    0.03,    0.25,    0.00,    0.01,   -0.01,   -0.01,    0.03,    0.08,   -0.10,    0.20,   -0.04,    0.07,   -0.20,    0.00,    0.46,    0.71,   -0.56,    1.57,    6.00,19
10320,148,3,88,  273.97,  141.23,   58.54,    0.52,    0.00,   50.57,    0.22,    0.21,    0.00,    1.15,    0.19,    0.20,    0.00,    1.00,    0.08,    0.12,    0.02,    0.57,    0.00,    0.02,   -0.05,   -0.05,    0.00,    0.06,   -0.20,    0.20,   -0.04,    0.05,   -0.20,    0.01,    0.02,    0.40,   -1.57,    1.57,    3.00,19
1384,85,3,57,  511.15,  438.28,   28.03,    0.86,    0.02,   29.39,    0.75,    1.12,    0.01,    4.76,    0.52,    0.72,    0.01,    3.14,    0.51,    0.87,    0.01,    3.57,    0.00,    0.05,   -0.20,   -0.20,   -0.00,    0.04,   -0.22,    0.17,   -0.04,    0.05,   -0.20,    0.01,    0.01,    0.24,   -0.79,    1.57,    5.00,19
3560,225,3,131,  813.13,  481.50,    0.99,    0.59,    0.01,  206.63,    0.45,    0.41,    0.00,    2.15,    0.23,    0.34,    0.01,    1.75,    0.33,    0.30,    0.00,    1.29,    0.00,    0.03,   -0.08,   -0.08,    0.00,    0.06,   -0.22,    0.20,   -0.11,    0.07,   -0.26,    0.01,    0.05,    0.41,   -1.57,    1.57,    0.00,19
4576,53,3,27,  206.10,  106.30,   59.08,    0.52,    0.01,   19.62,    0.49,    0.48,    0.00,    1.74,    0.43,    0.45,    0.00,    1.71,    0.19,    0.20,    0.04,    0.67,   -0.00,    0.03,   -0.07,   -0.07,   -0.01,    0.13,   -0.79,    0.22,   -0.04,    0.03,   -0.11,    0.01,    0.02,    0.52,   -1.57,    1.57,    3.00,19
1055,93,3,53,  469.39,  458.42,   16.49,    0.98,    0.01,   69.30,    0.63,    0.73,    0.01,    2.93,    0.45,    0.56,    0.06,    2.25,    0.42,    0.48,    0.01,    1.88,    0.00,    0.03,   -0.08,   -0.08,   -0.00,    0.06,   -0.20,    0.20,   -0.08,    0.05,   -0.20,    0.01,    0.03,    0.47,   -1.57,    1.57,    4.00,19
9953,438,3,285, 1646.66,  359.92,  141.17,    0.22,    0.01,  203.61,    0.46,    0.58,    0.00,    3.07,    0.30,    0.33,    0.00,    1.86,    0.26,    0.52,    0.00,    2.75,    0.00,    0.03,   -0.09,   -0.09,    0.00,    0.05,   -0.22,    0.22,   -0.05,    0.07,   -0.23,    0.01,    0.04,    0.40,   -1.57,    1.57,    0.00,19
13785,486,3,327, 1650.83,  817.06,  151.20,    0.49,    0.00,  195.27,    0.42,    0.61,    0.00,    4.03,    0.30,    0.37,    0.00,    1.75,    0.21,    0.53,    0.00,    3.63,    0.00,    0.03,   -0.13,   -0.13,    0.00,    0.06,   -0.22,    0.22,   -0.05,    0.07,   -0.23,    0.01,    0.05,    0.42,   -1.57,    1.57,    2.00,19
560,59,3,32,  567.32,  554.07,    0.00,    0.98,    0.03,   69.03,    1.22,    0.63,    0.25,    2.24,    0.43,    0.36,    0.13,    1.13,    1.12,    0.57,    0.25,    2.00,   -0.00,    0.03,   -0.09,   -0.09,   -0.00,    0.03,   -0.17,    0.09,   -0.15,    0.04,   -0.20,    0.01,    0.01,    0.03,   -0.04,    0.19,    6.00,19
984,91,4,46,  770.64,  693.40,    0.00,    0.90,    0.03,   52.46,    1.05,    1.35,    0.01,    6.03,    0.91,    1.34,    0.01,    5.88,    0.40,    0.38,    0.04,    1.63,    0.00,    0.05,   -0.21,   -0.21,   -0.00,    0.06,   -0.18,    0.20,   -0.07,    0.06,   -0.22,    0.01,    0.04,    0.38,   -0.79,    1.57,    0.00,19
1287,118,3,75, 1122.50,  722.06,    6.44,    0.64,    0.03,   69.00,    1.20,    1.73,    0.01,    7.07,    1.07,    1.76,    0.01,    7.00,    0.32,    0.29,    0.01,    1.14,    0.00,    0.06,   -0.22,   -0.22,    0.00,    0.05,   -0.20,    0.20,   -0.07,    0.07,   -0.22,    0.03,    0.05,    0.29,   -0.79,    1.57,    3.00,19
10441,396,3,277, 1384.15,  181.40,  386.68,    0.13,    0.00,  214.74,    0.43,    0.59,    0.00,    3.80,    0.22,    0.23,    0.00,    1.29,    0.28,    0.59,    0.00,    3.67,    0.00,    0.03,   -0.15,   -0.15,    0.00,    0.05,   -0.22,    0.22,   -0.07,    0.08,   -0.23,    0.01,    0.01,    0.37,   -1.57,    1.57,    7.00,19
7688,172,3,103,  685.04,  509.62,   29.72,    0.74,    0.00,  129.63,    0.50,    0.39,    0.00,    1.79,    0.24,    0.24,    0.00,    1.00,    0.37,    0.38,    0.04,    1.57,    0.00,    0.03,   -0.08,   -0.08,    0.00,    0.04,   -0.17,    0.22,   -0.09,    0.08,   -0.23,    0.01,    0.03,    0.20,   -0.56,    1.57,    6.00,19
896,77,3,40,  680.76,  619.10,   23.46,    0.91,    0.01,   53.41,    1.13,    1.54,    0.01,    5.97,    0.50,    0.50,    0.06,    2.14,    0.93,    1.51,    0.01,    5.63,    0.00,    0.08,   -0.25,   -0.25,    0.00,    0.06,   -0.20,    0.22,   -0.08,    0.07,   -0.22,    0.02,    0.05,    0.33,   -0.79,    1.57,    2.00,19
2600,100,3,59,  854.12,  798.80,   42.24,    0.94,    0.02,   89.57,    1.06,    1.92,    0.01,    7.75,    0.33,    0.64,    0.01,    2.75,    0.96,    1.83,    0.01,    7.25,   -0.00,    0.06,   -0.27,   -0.27,   -0.00,    0.07,   -0.20,    0.20,   -0.10,    0.08,   -0.22,    0.01,    0.09,    0.49,   -1.57,    1.57,    6.00,19
5744,152,3,87,  805.61,  626.26,    5.99,    0.78,    0.00,  129.89,    0.66,    1.26,    0.00,    6.10,    0.41,    0.90,    0.02,    4.38,    0.48,    0.91,    0.00,    4.50,    0.00,    0.03,   -0.14,   -0.14,    0.00,    0.07,   -0.20,    0.20,   -0.10,    0.07,   -0.20,    0.01,    0.09,    0.51,   -1.57,    1.57,    1.00,19
