elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
1400,64,3,34,  313.58,  221.92,   40.89,    0.71,    0.01,   30.82,    0.41,    0.57,    0.01,    2.29,    0.34,    0.50,    0.01,    1.91,    0.19,    0.31,    0.01,    1.27,   -0.00,    0.03,   -0.10,   -0.10,    0.00,    0.04,   -0.16,    0.16,   -0.04,    0.05,   -0.16,    0.00,   -0.02,    0.55,   -1.57,    1.57,    7.00,27
549,36,3,20,  414.06,  367.16,    2.20,    0.89,    0.09,   32.35,    0.73,    1.20,    0.03,    4.19,    0.26,    0.42,    0.03,    1.56,    0.66,    1.14,    0.05,    3.96,   -0.20,    0.81,   -4.19,   -4.19,   -0.08,    0.30,   -1.19,    0.16,   -0.37,    1.02,   -5.48,    0.00,    0.04,    0.69,   -1.57,    1.57,    1.00,27
1940,35,3,15, 1240.10,  920.35,    0.00,    0.74,    0.01,   33.01,    2.29,    2.95,    0.01,    9.98,    1.24,    1.93,    0.05,    6.80,    1.83,    2.31,    0.01,    9.00,   -0.01,    2.28,   -9.22,   -9.22,   -0.01,    0.34,   -1.35,    1.35,   -0.14,    2.25,   -9.22,    8.85,    0.13,    0.40,   -0.01,    1.57,    4.00,27
2320,34,3,14,  840.59,  425.82,  215.17,    0.51,    0.04,   28.26,    0.34,    0.38,    0.03,    1.88,    0.19,    0.36,    0.01,    1.84,    0.21,    0.21,    0.02,    0.84,   -0.02,    0.11,   -0.63,   -0.63,   -0.06,    0.27,   -1.11,    0.16,   -0.14,    0.36,   -1.88,    0.00,    0.07,    0.46,   -1.57,    1.57,    0.00,27
1075,25,1,15,  555.70,  532.50,    0.00,    0.96,    0.42,   19.73,    1.29,    1.41,    0.00,    4.85,    0.91,    1.01,    0.01,    3.43,    0.87,    1.03,    0.00,    3.43,   -0.19,    1.00,   -4.85,   -4.85,   -0.03,    0.16,   -0.79,    0.10,   -0.29,    1.17,   -5.75,    0.01,    0.14,    0.49,   -0.56,    1.57,    1.00,27
14257,66,3,24, 1101.75,  864.79,   62.83,    0.78,    0.01,   33.17,    0.90,    1.64,    0.01,    8.56,    0.63,    1.21,    0.01,    5.82,    0.59,    1.13,    0.00,    6.27,   -0.07,    0.40,   -2.73,   -2.73,   -0.08,    0.29,   -1.44,    0.12,   -0.20,    0.64,   -3.57,    0.08,    0.08,    0.37,   -0.56,    1.57,    4.00,27
1962,50,3,24, 2143.13,  724.49,  734.53,    0.34,    0.00,   22.99,    0.61,    0.86,    0.01,    3.52,    0.46,    0.66,    0.01,    2.70,    0.35,    0.59,    0.01,    2.99,   -0.10,    0.47,   -3.03,   -3.03,   -0.08,    0.28,   -1.22,    0.26,   -0.21,    0.62,   -3.37,    0.06,    0.03,    0.57,   -1.57,    1.57,    0.00,27
421,21,3,9,   47.15,   40.22,    8.88,    0.85,    0.02,   11.84,    0.23,    0.18,    0.02,    0.81,    0.16,    0.17,    0.02,    0.70,    0.12,    0.12,    0.09,    0.40,   -0.00,    0.02,   -0.05,   -0.05,    0.01,    0.05,   -0.05,    0.16,   -0.06,    0.08,   -0.31,    0.01,    0.04,    0.56,   -1.57,    1.57,    4.00,27
1995,110,3,85, 1892.22,  563.03,    0.00,    0.30,    0.01,   17.21,    1.69,    2.31,    0.01,    9.60,    1.52,    2.16,    0.01,    9.60,    0.39,    1.03,    0.01,    4.91,   -0.01,    0.16,   -0.82,   -0.82,   -0.00,    0.03,   -0.24,    0.07,   -0.02,    0.08,   -0.82,    0.03,   -0.00,    0.11,   -0.79,    0.56,    0.00,27
1233,47,3,26, 1515.73, 1453.04,   22.22,    0.96,    0.01,   26.71,    0.64,    1.03,    0.02,    5.00,    0.38,    0.79,    0.05,    4.53,    0.45,    0.70,    0.01,    3.58,   -0.02,    0.16,   -0.75,   -0.75,   -0.03,    0.21,   -1.11,    0.29,   -0.07,    0.15,   -0.75,    0.00,    0.04,    0.25,   -0.46,    1.45,    4.00,27
6331,262,3,155, 2710.89, 1465.13,  277.40,    0.54,    0.00,  125.95,    0.90,    1.52,    0.00,   13.00,    0.61,    0.96,    0.00,    6.30,    0.53,    1.24,    0.00,   12.00,    0.02,    0.91,   -3.89,   -3.89,   -0.06,    0.33,   -1.57,    1.18,   -0.11,    0.99,   -4.54,   13.00,    0.04,    0.34,   -1.57,    1.57,    0.00,27
5739,217,3,97, 1765.32,  958.57,    0.00,    0.54,    0.00,  106.19,    0.96,    3.97,    0.00,   54.67,    0.52,    2.47,    0.00,   35.00,    0.75,    3.12,    0.01,   42.00,    0.18,    3.78,   -5.60,   -5.60,   -0.02,    0.19,   -1.37,    0.88,    0.11,    3.78,   -6.39,   54.67,    0.03,    0.40,   -1.57,    1.57,    5.00,27
40787,157,3,70,  834.20,  141.51,   85.71,    0.17,    0.00,  131.01,    0.28,    0.60,    0.00,    4.12,    0.14,    0.45,    0.00,    4.00,    0.19,    0.41,    0.00,    3.25,   -0.01,    0.49,   -3.69,   -3.69,   -0.14,    0.49,   -1.57,    1.57,   -0.24,    0.73,   -4.85,    3.77,    0.09,    0.52,   -1.57,    1.57,    2.00,27
21244,62,3,28,  154.38,  104.39,    0.00,    0.68,    0.00,   33.91,    0.23,    0.70,    0.00,    5.00,    0.18,    0.66,    0.00,    5.00,    0.08,    0.26,    0.00,    2.00,    0.00,    0.53,   -2.24,   -2.24,   -0.13,    0.44,   -1.57,    0.52,   -0.17,    0.57,   -3.16,    1.22,    0.15,    0.55,   -1.57,    1.57,    7.00,27
2033,79,3,54,  207.97,  203.00,   12.71,    0.98,    0.03,    6.40,    0.29,    0.62,    0.00,    4.00,    0.29,    0.61,    0.01,    4.00,    0.03,    0.12,    0.00,    1.00,    0.06,    0.51,   -2.00,   -2.00,   -0.01,    0.10,   -0.79,    0.32,    0.03,    0.46,   -2.00,    2.67,    0.03,    0.20,   -0.08,    1.57,    4.00,27
10233,117,3,55,  959.13,  464.16,  323.64,    0.48,    0.81,   86.34,    0.82,    1.29,    0.00,    8.63,    0.41,    0.71,    0.00,    3.89,    0.63,    1.13,    0.00,    8.50,   -0.04,    0.61,   -3.40,   -3.40,   -0.08,    0.35,   -1.57,    0.31,   -0.26,    0.69,   -4.22,    2.16,    0.04,    0.39,   -1.57,    1.57,    7.00,27
843,65,3,30,  738.32,  566.16,    6.35,    0.77,    0.11,   62.72,    1.16,    1.48,    0.01,    6.55,    0.51,    0.79,    0.10,    3.88,    0.94,    1.33,    0.01,    6.00,   -0.12,    0.70,   -4.14,   -4.14,   -0.07,    0.33,   -1.57,    0.20,   -0.28,    0.85,   -5.39,    0.00,    0.02,    0.26,   -0.79,    1.57,    1.00,27
1883,145,3,70, 1988.37, 1053.97,  733.87,    0.53,    0.01,   81.08,    1.42,    1.66,    0.01,    9.00,    1.04,    1.42,    0.01,    5.70,    0.70,    1.09,    0.03,    7.57,   -0.09,    0.53,   -3.40,   -3.40,   -0.06,    0.27,   -1.57,    0.26,   -0.22,    0.61,   -3.60,    0.09,    0.00,    0.23,   -0.79,    1.57,    4.00,27
9846,57,3,34, 3836.98,  340.28,  885.34,    0.09,    0.02,   39.45,    1.64,    2.24,    0.00,    8.27,    0.62,    1.03,    0.00,    4.40,    1.25,    2.17,    0.02,    8.20,   -0.03,    0.28,   -1.80,   -1.80,   -0.02,    0.21,   -1.57,    0.18,   -0.09,    0.24,   -1.80,    0.04,    0.07,    0.38,   -1.11,    1.57,    4.00,27
8970,146,3,60, 2800.99,  149.46,  836.18,    0.05,    0.00,   66.29,    1.95,    3.18,    0.01,   15.69,    1.61,    2.94,    0.04,   15.40,    0.79,    1.42,    0.01,    7.00,   -0.40,    2.07,  -13.00,  -13.00,   -0.06,    0.28,   -1.57,    0.79,   -0.56,    2.05,  -13.51,    0.49,    0.02,    0.21,   -1.57,    0.98,    1.00,27
635,36,3,13,  326.17,  317.08,   15.33,    0.97,    0.08,   19.93,    0.97,    1.19,    0.01,    5.18,    0.84,    1.08,    0.07,    4.71,    0.44,    0.53,    0.01,    2.14,   -0.06,    0.33,   -1.30,   -1.30,   -0.04,    0.22,   -1.11,    0.16,   -0.22,    0.49,   -1.87,    0.04,    0.08,    0.28,   -0.56,    0.79,    0.00,27
770,34,3,18,  404.68,  386.21,   15.66,    0.95,    0.05,   16.64,    1.22,    1.37,    0.01,    4.82,    1.04,    1.19,    0.02,    4.33,    0.58,    0.73,    0.01,    3.00,   -0.01,    0.35,   -1.50,   -1.50,   -0.01,    0.11,   -0.56,    0.26,   -0.11,    0.39,   -2.24,    0.15,    0.01,    0.44,   -1.41,    1.57,    7.00,27
1019,38,3,17,   28.31,   23.71,    5.61,    0.84,    0.22,   12.24,    0.06,    0.09,    0.00,    0.50,    0.05,    0.09,    0.00,    0.50,    0.02,    0.04,    0.02,    0.14,   -0.00,    0.05,   -0.13,   -0.13,   -0.04,    0.18,   -0.79,    0.10,   -0.10,    0.30,   -1.58,    0.10,    0.05,    0.71,   -1.57,    1.57,    4.00,27
5945,97,1,55, 1078.08,  732.55,   27.41,    0.68,    0.04,   46.86,    1.29,    2.08,    0.00,   14.56,    0.60,    0.94,    0.00,    6.00,    0.87,    2.00,    0.04,   14.25,    0.04,    0.77,   -1.49,   -1.49,   -0.03,    0.20,   -1.57,    0.22,   -0.07,    0.71,   -2.49,    5.76,    0.01,    0.15,   -1.11,    0.56,    1.00,27
2012,155,3,79, 1744.14, 1130.74,   38.32,    0.65,    0.00,  111.96,    1.51,    4.11,    0.01,   43.60,    1.12,    3.44,    0.01,   35.00,    0.83,    2.32,    0.02,   26.00,    0.22,    3.54,   -5.04,   -5.04,   -0.09,    0.37,   -1.57,    0.39,    0.05,    3.49,   -5.51,   41.86,    0.06,    0.40,   -1.57,    1.57,    4.00,27
657,44,3,21, 1171.42, 1138.17,    2.49,    0.97,    0.03,   14.39,    3.10,    3.48,    0.02,   16.44,    2.94,    3.25,    0.02,   14.75,    0.88,    1.30,    0.02,    7.25,   -0.06,    1.21,   -6.20,   -6.20,   -0.06,    0.26,   -1.57,    0.17,   -0.20,    1.02,   -6.33,    0.76,    0.01,    0.56,   -1.57,    1.57,    0.00,27
1659,37,1,17,  302.21,  295.90,   20.75,    0.98,    0.02,   28.67,    0.88,    0.71,    0.00,    3.55,    0.56,    0.46,    0.00,    2.25,    0.66,    0.57,    0.08,    2.75,   -0.00,    0.15,   -0.50,   -0.50,   -0.06,    0.30,   -1.57,    0.12,   -0.12,    0.20,   -1.29,    0.01,    0.05,    0.29,   -0.39,    1.57,    5.00,27
2742,129,3,66,  505.84,  257.16,   14.99,    0.51,    0.01,   88.70,    0.49,    1.25,    0.00,   12.04,    0.42,    1.25,    0.00,   12.00,    0.12,    0.24,    0.00,    1.50,    0.01,    0.61,   -1.82,   -1.82,   -0.11,    0.40,   -1.57,    0.79,   -0.18,    0.51,   -1.83,    3.01,    0.13,    0.56,   -1.57,    1.57,    4.00,27
1547,109,3,49, 1041.81,  693.62,   20.17,    0.67,    0.02,   49.50,    0.98,    1.49,    0.01,    6.74,    0.82,    1.44,    0.01,    6.63,    0.34,    0.56,    0.02,    3.00,   -0.16,    0.89,   -5.04,   -5.04,   -0.06,    0.26,   -1.57,    0.26,   -0.30,    0.93,   -5.13,    0.28,    0.03,    0.39,   -1.57,    1.57,    4.00,27
728,51,3,16,  734.68,  699.68,   64.44,    0.95,    0.05,   19.80,    1.65,    2.13,    0.02,    9.30,    1.47,    2.04,    0.02,    9.00,    0.64,    0.74,    0.09,    2.33,   -0.30,    1.67,   -9.30,   -9.30,   -0.04,    0.25,   -1.57,    0.39,   -0.47,    1.66,   -9.48,    0.78,    0.01,    0.40,   -1.57,    1.57,    0.00,27
1169,74,3,27,  665.43,  229.96,   10.31,    0.35,    0.03,   43.05,    1.18,    2.42,    0.01,   17.92,    0.89,    2.15,    0.01,   16.50,    0.62,    1.19,    0.00,    7.00,    0.08,    1.13,   -2.32,   -2.32,   -0.08,    0.35,   -1.57,    0.31,   -0.20,    0.75,   -2.21,    4.07,    0.06,    0.29,   -0.79,    1.57,    6.00,27
14290,48,3,13,  392.58,  339.31,   14.57,    0.86,    0.00,   26.03,    1.02,    1.95,    0.00,   11.72,    0.55,    1.23,    0.00,    7.50,    0.84,    1.52,    0.01,    9.00,    0.06,    0.76,   -1.34,   -1.34,   -0.08,    0.33,   -1.57,    0.23,   -0.14,    0.58,   -2.26,    1.95,    0.02,    0.05,   -0.02,    0.15,    1.00,27
1227,90,3,48, 1116.60,  978.40,   61.13,    0.88,    0.01,   31.01,    1.46,    2.40,    0.02,   13.00,    1.31,    2.29,    0.02,   13.00,    0.51,    0.84,    0.05,    3.63,   -0.09,    1.77,   -6.41,   -6.41,   -0.04,    0.21,   -1.57,    0.21,   -0.21,    1.79,   -6.65,   12.47,    0.01,    0.24,   -0.59,    1.57,    4.00,27
666,48,3,28,  814.41,  760.07,    5.65,    0.93,    0.03,    7.17,    1.78,    2.97,    0.01,   13.34,    1.76,    2.93,    0.02,   13.00,    0.17,    0.50,    0.01,    3.00,   -0.04,    1.50,   -7.36,   -7.36,   -0.03,    0.23,   -1.57,    0.12,   -0.17,    1.24,   -7.36,    3.34,    0.01,    0.31,   -0.79,    0.79,    0.00,27
10301,186,3,75, 1740.65,  769.83,  355.42,    0.44,    0.02,   70.83,    1.05,    1.87,    0.00,   11.22,    0.85,    1.64,    0.00,   10.40,    0.50,    0.98,    0.01,    7.00,   -0.07,    0.92,   -5.21,   -5.21,   -0.06,    0.22,   -1.57,    0.31,   -0.20,    0.92,   -6.24,    5.78,    0.01,    0.32,   -1.57,    1.57,    4.00,27
962,30,3,14,  352.87,  341.88,   25.14,    0.97,    0.61,   21.18,    1.33,    1.79,    0.02,    8.34,    1.02,    1.55,    0.01,    7.20,    0.81,    0.94,    0.01,    4.20,    0.02,    0.34,   -0.74,   -0.74,   -0.04,    0.23,   -1.25,    0.14,   -0.13,    0.32,   -1.68,    0.16,   -0.03,    0.33,   -1.57,    0.50,    0.00,27
3818,181,3,106,  483.27,  363.27,    0.00,    0.75,    0.00,  115.99,    0.29,    0.46,    0.00,    2.26,    0.23,    0.44,    0.01,    2.25,    0.09,    0.20,    0.00,    2.00,   -0.04,    0.38,   -2.26,   -2.26,   -0.08,    0.34,   -1.57,    0.52,   -0.16,    0.43,   -2.26,    1.03,    0.09,    0.49,   -1.57,    1.57,    7.00,27
973,36,3,16,  105.80,   95.63,   19.08,    0.90,    0.35,   33.16,    0.20,    0.26,    0.03,    1.41,    0.11,    0.19,    0.05,    1.00,    0.16,    0.19,    0.03,    1.00,    0.01,    0.25,   -0.47,   -0.47,   -0.11,    0.37,   -1.25,    0.26,   -0.17,    0.42,   -1.61,    1.25,    0.08,    0.35,   -1.11,    0.79,    6.00,27
4725,80,3,43,  236.06,  225.80,    1.99,    0.96,    0.05,   88.91,    0.31,    0.31,    0.00,    2.00,    0.04,    0.08,    0.00,    0.36,    0.30,    0.31,    0.00,    2.00,   -0.03,    0.21,   -0.80,   -0.80,   -0.14,    0.51,   -1.57,    0.79,   -0.29,    0.53,   -2.30,    0.00,    0.09,    0.43,   -1.57,    1.57,    1.00,27
1641,78,3,46,  733.56,  676.29,  107.01,    0.92,    0.03,   23.04,    1.56,    3.56,    0.01,   29.61,    1.45,    3.49,    0.01,   29.00,    0.40,    0.82,    0.07,    6.00,    0.49,    3.38,   -2.16,   -2.16,   -0.01,    0.09,   -0.46,    0.28,    0.43,    3.37,   -1.36,   28.58,    0.00,    0.13,   -0.59,    0.79,    4.00,27
431,25,3,7,  306.39,  302.03,   15.67,    0.99,    0.02,    4.97,    1.20,    1.13,    0.02,    3.28,    1.12,    1.06,    0.02,    3.00,    0.38,    0.43,    0.06,    1.33,   -0.25,    0.83,   -2.72,   -2.72,   -0.05,    0.15,   -0.46,    0.07,   -0.35,    0.92,   -3.06,    0.11,    0.01,    0.03,   -0.04,    0.10,    0.00,27
3526,93,3,43,  429.82,  351.77,    0.00,    0.82,    0.00,   46.88,    0.54,    1.23,    0.00,   11.05,    0.50,    1.22,    0.00,   11.00,    0.16,    0.22,    0.01,    1.00,   -0.04,    1.59,  -11.05,  -11.05,   -0.07,    0.31,   -1.57,    0.39,   -0.17,    1.63,  -11.22,    9.97,    0.09,    0.50,   -1.57,    1.57,    7.00,27
1210,21,3,7,   20.21,    3.61,    0.55,    0.18,    0.36,   11.38,    0.06,    0.06,    0.01,    0.20,    0.03,    0.05,    0.01,    0.14,    0.03,    0.05,    0.00,    0.14,   -0.01,    0.04,   -0.14,   -0.14,   -0.16,    0.49,   -1.57,    0.20,   -0.09,    0.21,   -0.93,    0.00,    0.29,    0.99,   -1.57,    1.57,    5.00,27
724,48,1,20,  491.90,  466.10,    0.00,    0.95,    0.46,   42.54,    1.31,    1.84,    0.00,    9.81,    0.28,    0.33,    0.00,    1.67,    1.25,    1.83,    0.09,    9.67,    0.00,    0.68,   -1.71,   -1.71,   -0.11,    0.41,   -1.49,    0.35,   -0.30,    0.72,   -3.13,    0.58,    0.02,    0.13,   -0.32,    0.56,    1.00,27
1697,88,3,50, 3086.13,  585.90,  115.48,    0.19,    0.00,   58.12,    4.90,    9.06,    0.01,   48.17,    3.30,    6.30,    0.01,   36.00,    2.91,    6.86,    0.01,   44.50,   -0.44,    8.82,  -47.82,  -47.82,   -0.04,    0.24,   -1.20,    0.79,   -0.91,    8.27,  -48.92,   35.89,    0.02,    0.33,   -1.57,    1.57,    0.00,27
2087,121,3,62,  757.78,  720.35,   56.97,    0.95,    0.01,  108.58,    0.65,    0.99,    0.01,    4.61,    0.34,    0.62,    0.00,    3.00,    0.52,    0.80,    0.01,    3.50,   -0.02,    0.19,   -1.24,   -1.24,   -0.06,    0.32,   -1.57,    0.26,   -0.16,    0.37,   -2.18,    0.01,    0.04,    0.69,   -1.57,    1.57,    5.00,27
402,20,3,12,  332.98,  328.95,   13.66,    0.99,    0.05,   22.39,    2.22,    3.14,    0.09,   14.00,    0.12,    0.18,    0.09,    0.70,    2.20,    3.15,    0.09,   14.00,    0.26,    1.41,   -0.83,   -0.83,   -0.00,    0.04,   -0.02,    0.16,    0.02,    0.54,   -0.24,    2.23,    0.01,    0.04,   -0.02,    0.16,    2.00,27
1805,121,3,69, 1054.47,  444.96,    0.00,    0.42,    0.02,   27.18,    1.73,    6.97,    0.02,   71.78,    1.60,    6.62,    0.02,   68.00,    0.54,    2.22,    0.03,   23.00,    0.44,    6.71,  -16.77,  -16.77,   -0.02,    0.14,   -1.03,    0.39,    0.34,    6.61,  -16.94,   69.55,    0.03,    0.19,   -0.23,    1.57,    3.00,27
357,23,3,6,   14.24,   11.40,    0.61,    0.80,    0.14,    8.64,    0.05,    0.05,    0.02,    0.14,    0.03,    0.04,    0.02,    0.10,    0.03,    0.04,    0.05,    0.11,   -0.02,    0.04,   -0.14,   -0.14,   -0.23,    0.56,   -1.57,    0.17,   -0.12,    0.25,   -0.93,    0.00,    0.39,    0.95,   -1.57,    1.57,    7.00,27
954,67,3,36,  254.73,  246.00,   17.02,    0.97,    0.01,   17.39,    0.37,    0.40,    0.01,    1.61,    0.35,    0.40,    0.01,    1.60,    0.09,    0.11,    0.05,    0.40,   -0.01,    0.06,   -0.39,   -0.39,   -0.01,    0.11,   -0.79,    0.16,   -0.03,    0.06,   -0.39,    0.01,   -0.01,    0.56,   -1.57,    1.57,    4.00,27
2241,73,3,29, 1193.75, 1096.81,    8.89,    0.92,    0.04,   48.85,    1.82,    4.92,    0.00,   34.00,    1.57,    4.92,    0.00,   34.00,    0.46,    0.81,    0.02,    6.00,    0.02,    5.75,  -34.00,  -34.00,   -0.09,    0.37,   -1.57,    0.32,   -0.16,    5.69,  -34.00,   31.08,    0.07,    0.23,   -0.07,    1.57,    7.00,27
2797,144,3,78,  826.49,   10.30,    0.00,    0.01,    0.00,  131.66,    0.62,    1.06,    0.00,    8.67,    0.15,    0.28,    0.00,    1.86,    0.56,    1.05,    0.02,    8.67,   -0.03,    0.45,   -2.86,   -2.86,   -0.10,    0.42,   -1.57,    0.79,   -0.23,    0.57,   -3.07,    0.44,    0.02,    0.27,   -1.57,    0.79,    0.00,27
19569,94,3,34,  617.69,  541.32,   61.78,    0.88,    0.01,   26.98,    0.72,    1.20,    0.00,    4.71,    0.63,    1.06,    0.00,    4.38,    0.32,    0.58,    0.01,    2.67,   -0.16,    0.76,   -4.05,   -4.05,   -0.06,    0.21,   -1.11,    0.18,   -0.25,    0.78,   -4.20,    0.47,    0.04,    0.31,   -1.57,    1.57,    4.00,27
9915,45,3,26, 1917.83,  483.07,    8.16,    0.25,    0.00,   13.36,    0.98,    1.26,    0.00,    5.09,    0.94,    1.25,    0.00,    5.09,    0.15,    0.28,    0.01,    1.40,    0.00,    0.09,   -0.23,   -0.23,   -0.04,    0.22,   -1.50,    0.08,   -0.04,    0.09,   -0.51,    0.01,    0.02,    0.14,   -0.21,    0.79,    0.00,27
21876,161,3,79, 1207.98,  968.75,   47.62,    0.80,    0.00,   34.65,    1.20,    4.48,    0.00,   51.62,    1.12,    4.18,    0.00,   48.00,    0.35,    1.62,    0.04,   19.00,    0.32,    4.29,   -4.74,   -4.74,   -0.01,    0.11,   -0.79,    0.50,    0.27,    4.22,   -3.96,   51.25,    0.02,    0.42,   -1.57,    1.57,    3.00,27
1606,84,3,31,  989.32,  971.77,   15.57,    0.98,    0.14,   27.21,    1.06,    1.56,    0.00,    6.38,    1.01,    1.55,    0.00,    6.30,    0.25,    0.29,    0.01,    1.22,   -0.19,    0.94,   -5.94,   -5.94,   -0.08,    0.27,   -1.57,    0.20,   -0.29,    0.96,   -5.94,    0.09,    0.05,    0.18,   -0.46,    0.79,    7.00,27
40005,143,3,89,  543.10,  111.50,    1.65,    0.21,    0.00,   95.73,    0.44,    0.79,    0.00,    5.47,    0.16,    0.38,    0.00,    3.33,    0.39,    0.71,    0.00,    4.33,    0.03,    0.49,   -2.47,   -2.47,   -0.05,    0.29,   -1.57,    0.22,   -0.11,    0.48,   -2.47,    2.33,    0.02,    0.16,   -0.79,    0.79,    1.00,27
14011,21,1,7,    8.00,    8.00,    0.00,    1.00,    0.06,    0.00,    0.00,    0.00,    0.00,    0.02,    0.00,    0.00,    0.00,    0.02,    0.00,    0.00,2147483647.00,    0.00,   -0.00,    0.00,   -0.01,   -0.01,    0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,   -0.01,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,27
21817,143,3,52, 1272.42,  988.13,  121.84,    0.78,    0.01,   60.46,    0.94,    2.15,    0.01,   11.85,    0.81,    2.07,    0.01,   11.00,    0.29,    0.69,    0.01,    4.40,   -0.02,    0.25,   -1.80,   -1.80,   -0.06,    0.31,   -1.57,    0.31,   -0.15,    0.46,   -2.53,    0.10,    0.05,    0.58,   -1.57,    1.57,    3.00,27
2368,143,3,61, 1616.40, 1338.60,   26.17,    0.83,    0.04,   50.69,    1.39,    2.95,    0.01,   18.60,    1.02,    2.06,    0.01,   15.00,    0.83,    2.16,    0.02,   13.80,    0.06,    1.73,   -4.80,   -4.80,   -0.03,    0.22,   -1.33,    0.63,   -0.05,    1.70,   -5.81,   18.00,    0.00,    0.25,   -1.57,    1.57,    6.00,27
277,22,3,7,  800.37,  795.11,    5.11,    0.99,    0.07,   14.73,    3.72,    3.35,    0.20,   11.10,    2.54,    2.34,    0.09,    8.00,    2.69,    2.44,    0.10,    7.70,   -0.00,    0.21,   -0.44,   -0.44,   -0.00,    0.04,   -0.18,    0.04,   -0.07,    0.05,   -0.23,    0.00,    0.00,    0.03,   -0.10,    0.06,    2.00,27
862,50,3,33,  863.23,  672.30,  114.51,    0.78,    0.02,   27.88,    1.70,    2.67,    0.01,    9.98,    1.32,    1.99,    0.02,    7.30,    0.84,    1.90,    0.01,    6.80,   -0.01,    0.12,   -0.42,   -0.42,   -0.00,    0.06,   -0.27,    0.16,   -0.05,    0.06,   -0.25,    0.04,    0.04,    0.24,   -0.79,    0.79,    3.00,27
884,43,3,25,  331.47,  304.37,   10.83,    0.92,    0.02,   47.35,    0.91,    1.77,    0.02,   10.85,    0.15,    0.32,    0.01,    2.00,    0.89,    1.74,    0.01,   10.67,    0.04,    0.61,   -1.12,   -1.12,   -0.01,    0.14,   -0.70,    0.46,   -0.13,    0.26,   -1.32,    0.74,    0.05,    0.37,   -1.29,    1.57,    5.00,27
1464,148,3,44, 1313.69,  653.88,   50.92,    0.50,    0.01,   91.31,    0.89,    1.30,    0.01,    7.94,    0.52,    1.08,    0.05,    7.90,    0.52,    0.87,    0.01,    4.60,   -0.23,    0.89,   -7.94,   -7.94,   -0.16,    0.42,   -1.57,    0.17,   -0.40,    0.94,   -8.07,    1.71,    0.12,    0.42,   -1.57,    1.57,    6.00,27
749,48,3,8,  143.15,   60.88,    0.00,    0.43,    0.01,   35.57,    0.43,    0.71,    0.02,    3.50,    0.12,    0.20,    0.10,    1.00,    0.41,    0.69,    0.02,    3.50,   -0.04,    0.64,   -1.25,   -1.25,   -0.28,    0.68,   -1.57,    1.25,   -0.27,    0.79,   -2.41,    3.16,    0.16,    0.20,   -0.06,    0.79,    0.00,27
2292,173,3,54,  697.80,  417.27,   20.08,    0.60,    0.02,  112.09,    0.40,    0.69,    0.00,    4.70,    0.26,    0.64,    0.01,    4.70,    0.21,    0.34,    0.00,    1.90,   -0.15,    0.42,   -3.14,   -3.14,   -0.26,    0.56,   -1.57,    0.17,   -0.36,    0.64,   -3.22,    0.02,    0.17,    0.52,   -1.57,    1.57,    0.00,27
681,60,3,10,  331.74,  277.28,   13.92,    0.84,    0.03,   33.44,    0.58,    0.97,    0.01,    3.61,    0.27,    0.48,    0.01,    2.00,    0.50,    0.85,    0.01,    3.00,   -0.36,    0.88,   -3.61,   -3.61,   -0.27,    0.52,   -1.57,    0.16,   -0.59,    1.04,   -3.94,    0.00,    0.17,    0.71,   -1.57,    1.57,    1.00,27
2367,95,3,20,  343.45,  157.20,   13.42,    0.46,    0.02,   64.64,    0.36,    0.67,    0.01,    3.68,    0.14,    0.26,    0.01,    1.11,    0.30,    0.63,    0.01,    3.67,   -0.17,    0.55,   -3.68,   -3.68,   -0.32,    0.63,   -1.57,    0.17,   -0.39,    0.74,   -3.68,    0.01,    0.34,    0.64,   -1.57,    1.57,    3.00,27
630,52,3,10,  232.47,  201.24,   19.53,    0.87,    0.10,   39.62,    0.45,    0.53,    0.01,    1.81,    0.12,    0.15,    0.01,    0.50,    0.42,    0.52,    0.01,    1.80,   -0.19,    0.42,   -1.81,   -1.81,   -0.35,    0.65,   -1.57,    0.17,   -0.46,    0.77,   -3.06,    0.00,    0.19,    0.39,   -0.21,    1.57,    6.00,27
1044,124,3,29,  526.74,  436.18,   11.34,    0.83,    0.02,   40.48,    0.44,    0.54,    0.02,    2.36,    0.36,    0.46,    0.02,    1.90,    0.22,    0.32,    0.05,    1.40,   -0.22,    0.50,   -2.19,   -2.19,   -0.15,    0.32,   -1.19,    0.18,   -0.37,    0.62,   -2.54,    0.01,    0.06,    0.31,   -1.57,    1.57,    4.00,27
801,77,3,16,  253.63,  118.31,    0.00,    0.47,    0.01,   38.47,    0.34,    0.50,    0.02,    2.12,    0.24,    0.46,    0.02,    2.00,    0.18,    0.25,    0.02,    1.00,   -0.17,    0.44,   -2.12,   -2.12,   -0.24,    0.52,   -1.57,    0.17,   -0.36,    0.61,   -2.58,    0.01,    0.21,    0.54,   -1.57,    1.57,    7.00,27
